,,,,BRUTO,BRUTO,LIQUIDO
,,,,sum,count,sum
ORGAO,CARGO,ANO,MES,,,
ADMINISTRACAO GERAL DO ESTADO,BENEFICIARIO DA POLICIA MILITAR - CBPM,2019,Dezembro,326173.54,48,400144.94999999995
ADMINISTRACAO GERAL DO ESTADO,BENEFICIARIOS-PENSAO PARLAMENTAR,2019,Dezembro,1677943.7500000023,172,1298116.1400000004
ADMINISTRACAO GERAL DO ESTADO,COMPL.APOSENTADORIA - FERROBAN (FEPASA),2019,Dezembro,108808.62000000001,11,90040.34999999999
ADMINISTRACAO GERAL DO ESTADO,COMPL.PENSAO - FERROBAN (FEPASA),2019,Dezembro,13148.63,2,7615.61
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT - BANCO NOSSA CAIXA,2019,Dezembro,239991.54000000004,31,627316.77
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO - BANCO NOSSA CAIXA,2019,Dezembro,3785502.9199999957,428,5586048.619999998
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO-BANCO NOSSA CAIXA,2019,Dezembro,853921.4099999999,60,644494.91
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- FUNDACAO ZOOLOGICO SAO,2019,Dezembro,30857.75,2,22932.48
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- SEADE,2019,Dezembro,10737.4,2,3002.26
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CDHU,2019,Dezembro,132240.78999999998,15,93989.88
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CEAGESP,2019,Dezembro,2188890.5999999996,256,1769725.4399999997
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CETESB,2019,Dezembro,2661640.7499999995,220,2194267.1300000013
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CODASP,2019,Dezembro,111776.60000000002,19,69102.25
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - COSESP,2019,Dezembro,169983.14,20,140607.36
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - DERSA,2019,Dezembro,1731526.8900000004,152,1335033.7
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - FEPASA,2019,Dezembro,27077355.32,4776,22909611.15999991
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - IPEM-SP,2019,Dezembro,1364.43,1,1364.43
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - METRO,2019,Dezembro,445162.12000000017,28,372239.39
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - PRODESP,2019,Dezembro,1228609.3299999994,106,1263480.289999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - SABESP,2019,Dezembro,1929018.5100000002,195,1384665.309999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - TERRA FOTO,2019,Dezembro,15431.3,3,8496.560000000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. IPT - EMPRESA,2019,Dezembro,226359.88999999998,34,115745.77999999998
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. JUDICIAL,2019,Dezembro,121731.49999999999,17,129202.12
