,,,,BRUTO,BRUTO,LIQUIDO
,,,,sum,count,sum
ORGAO,CARGO,ANO,MES,,,
ADMINISTRACAO GERAL DO ESTADO,BENEFICIARIOS-PENSAO PARLAMENTAR,2016,Junho,1884124.0700000024,190,1459209.9400000002
ADMINISTRACAO GERAL DO ESTADO,COMPL.APOSENTADORIA - FERROBAN (FEPASA),2016,Junho,103833.58,12,53656.43000000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT - BANCO NOSSA CAIXA,2016,Junho,876107.16,84,498605.1100000002
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT-BANCO NOSSA CAIXA,2016,Junho,282535.33,43,214290.72
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO - BANCO NOSSA CAIXA,2016,Junho,622210.44,86,355248.2299999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO-BANCO NOSSA CAIXA,2016,Junho,2796127.5800000005,405,2302057.3199999994
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- FUNDACAO ZOOLOGICO SAO,2016,Junho,12189.92,2,2973.37
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- SEADE,2016,Junho,8400.8,1,4156.89
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - BANESPREV,2016,Junho,5231.42,1,207.79
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CDHU,2016,Junho,148438.25999999998,18,63234.5
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CEAGESP,2016,Junho,2442092.989999999,323,1433890.8600000013
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CETESB,2016,Junho,2555865.7700000005,232,1491195.630000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CODASP,2016,Junho,125749.63,22,54065.159999999996
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CONESP,2016,Junho,14265.75,1,8827.23
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - COSESP,2016,Junho,176861.13000000003,22,95090.26000000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - DERSA,2016,Junho,1721783.7000000004,165,898610.8899999994
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - FEPASA,2016,Junho,22218461.30000004,6271,10655990.259999974
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - IPEM-SP,2016,Junho,232167.93999999994,38,86154.61
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - METRO,2016,Junho,453518.7799999999,32,265510.67
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - PRODESP,2016,Junho,1158080.0899999999,110,971198.0599999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - SABESP,2016,Junho,1866816.6800000002,214,921654.3599999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - TERRA FOTO,2016,Junho,28088.829999999998,6,8778.01
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. IPT - EMPRESA,2016,Junho,1709960.0899999992,225,913615.5699999997
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. JUDICIAL,2016,Junho,40243.64999999999,11,35269.88999999999
