,,,,BRUTO,BRUTO,LIQUIDO
,,,,sum,count,sum
ORGAO,CARGO,ANO,MES,,,
ADMINISTRACAO GERAL DO ESTADO,BENEFICIARIOS-PENSAO PARLAMENTAR,2018,Dezembro,1729946.2400000023,173,1346565.3799999992
ADMINISTRACAO GERAL DO ESTADO,COMPL.APOSENTADORIA - FERROBAN (FEPASA),2018,Dezembro,97418.12999999998,11,76804.22999999998
ADMINISTRACAO GERAL DO ESTADO,COMPL.PENSAO - FERROBAN (FEPASA),2018,Dezembro,13078.239999999998,2,9104.16
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT - BANCO NOSSA CAIXA,2018,Dezembro,1037812.23,82,761497.2799999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT-BANCO NOSSA CAIXA,2018,Dezembro,236443.76,33,260076.78000000003
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO - BANCO NOSSA CAIXA,2018,Dezembro,836053.4600000002,99,662366.26
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO-BANCO NOSSA CAIXA,2018,Dezembro,3354683.3600000003,420,3636337.5300000045
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- FUNDACAO ZOOLOGICO SAO,2018,Dezembro,10737.4,2,3436.82
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- SEADE,2018,Dezembro,8400.8,1,5721.16
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CDHU,2018,Dezembro,149461.41999999998,16,107840.5
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CEAGESP,2018,Dezembro,2273613.490000001,271,1870051.4700000007
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CETESB,2018,Dezembro,2681140.0099999993,222,2238499.3000000003
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CODASP,2018,Dezembro,125690.49000000002,21,79669.87999999996
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CONESP,2018,Dezembro,15963.88,1,13449.17
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - COSESP,2018,Dezembro,169342.40000000005,21,139564.83000000002
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - DERSA,2018,Dezembro,1768506.2300000004,158,1381654.6799999995
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - FEPASA,2018,Dezembro,26116270.850000028,5149,20964334.759999957
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - IPEM-SP,2018,Dezembro,233250.32999999996,36,126204.69
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - METRO,2018,Dezembro,475025.12999999995,31,405729.23
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - PRODESP,2018,Dezembro,1168735.68,107,931541.2700000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - SABESP,2018,Dezembro,1920292.2099999986,202,1352903.6900000004
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - TERRA FOTO,2018,Dezembro,14893.64,3,8003.01
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. IPT - EMPRESA,2018,Dezembro,1925963.29,221,1477271.0600000008
