,,,,BRUTO,BRUTO,LIQUIDO
,,,,sum,count,sum
ORGAO,CARGO,ANO,MES,,,
ADMINISTRACAO GERAL DO ESTADO,BENEFICIARIO DA POLICIA MILITAR - CBPM,2020,Novembro,345784.44000000006,48,166581.37999999998
ADMINISTRACAO GERAL DO ESTADO,BENEFICIARIOS-PENSAO PARLAMENTAR,2020,Novembro,1571613.2600000019,163,1216628.3599999999
ADMINISTRACAO GERAL DO ESTADO,COMPL.APOSENTADORIA - FERROBAN (FEPASA),2020,Novembro,120814.45,12,60703.54999999999
ADMINISTRACAO GERAL DO ESTADO,COMPL.PENSAO - FERROBAN (FEPASA),2020,Novembro,13363.369999999999,2,4545.48
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT - BANCO NOSSA CAIXA,2020,Novembro,199762.68000000002,29,147989.93000000002
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO - BANCO NOSSA CAIXA,2020,Novembro,3759623.7100000004,422,2787220.7300000014
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO-BANCO NOSSA CAIXA,2020,Novembro,850831.1799999998,59,439986.27999999985
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- FUNDACAO ZOOLOGICO SAO,2020,Novembro,32329.670000000002,2,16679.56
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- SEADE,2020,Novembro,10737.4,2,1610.1399999999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CDHU,2020,Novembro,149461.41999999998,16,69256.97
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CEAGESP,2020,Novembro,2244711.5399999972,247,1230477.6500000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CETESB,2020,Novembro,2585610.599999999,211,1466933.0799999991
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CODASP,2020,Novembro,118971.69000000002,19,49032.35
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - COSESP,2020,Novembro,177067.52,20,152188.76999999996
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - DERSA,2020,Novembro,1709762.6100000003,150,910738.99
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - FEPASA,2020,Novembro,26992266.909999978,4416,14651927.729999965
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - METRO,2020,Novembro,460349.59000000014,29,269341.53
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - PRODESP,2020,Novembro,1208199.3499999996,104,662569.1599999997
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - SABESP,2020,Novembro,1939484.8900000004,195,901963.82
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - TERRA FOTO,2020,Novembro,23155.04,4,8281.0
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. IPT - EMPRESA,2020,Novembro,218333.47,33,67937.67
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. JUDICIAL,2020,Novembro,163487.48999999996,19,106621.34999999998
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT.-FERROVIA ZONA PAULISTA,2020,Novembro,42860.68,7,21236.93
