,,,,BRUTO,BRUTO,LIQUIDO
,,,,sum,count,sum
ORGAO,CARGO,ANO,MES,,,
ADMINISTRACAO GERAL DO ESTADO,BENEFICIARIOS-PENSAO PARLAMENTAR,2014,Abril,1692582.6500000022,195,1368696.030000001
ADMINISTRACAO GERAL DO ESTADO,COMPL.APOSENTADORIA - FERROBAN (FEPASA),2014,Abril,84327.65999999999,11,47065.52
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT - BANCO NOSSA CAIXA,2014,Abril,781930.2900000002,91,422167.41999999987
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT-BANCO NOSSA CAIXA,2014,Abril,308881.71999999986,53,246435.18999999997
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO - BANCO NOSSA CAIXA,2014,Abril,360358.76000000007,68,175798.3899999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO-BANCO NOSSA CAIXA,2014,Abril,2393261.370000001,387,1899715.529999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- FUNDACAO ZOOLOGICO SAO,2014,Abril,10592.66,1,5076.17
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- SEADE,2014,Abril,8087.03,1,4433.74
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CDHU,2014,Abril,135282.94000000003,19,69898.27
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CEAGESP,2014,Abril,2080806.3999999987,343,1197811.49
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CETESB,2014,Abril,2412713.839999999,242,1408218.0499999998
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CODASP,2014,Abril,110922.38000000003,22,49290.640000000014
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CONESP,2014,Abril,11517.94,1,7251.7
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - COSESP,2014,Abril,152168.25999999998,22,85735.57000000002
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - DERSA,2014,Abril,1671013.7999999996,182,939124.0000000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - FEPASA,2014,Abril,22435273.169999953,7484,10084282.850000031
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - IPEM-SP,2014,Abril,229985.25999999998,39,102395.52
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - IPEN,2014,Abril,27304.67,1,23107.57
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - METRO,2014,Abril,416410.82,35,250499.4699999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - PRODESP,2014,Abril,945672.9699999996,108,538039.3900000002
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - SABESP,2014,Abril,1816158.6799999992,234,863933.8200000005
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - TERRA FOTO,2014,Abril,27526.93,7,10002.13
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. IPT - EMPRESA,2014,Abril,1584129.6100000006,242,847626.8099999996
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. JUDICIAL,2014,Abril,20145.26,6,13746.239999999998
