,,,,BRUTO,BRUTO,LIQUIDO
,,,,sum,count,sum
ORGAO,CARGO,ANO,MES,,,
ADMINISTRACAO GERAL DO ESTADO,BENEFICIARIO DA POLICIA MILITAR - CBPM,2020,Agosto,340431.62,48,162376.23
ADMINISTRACAO GERAL DO ESTADO,BENEFICIARIOS-PENSAO PARLAMENTAR,2020,Agosto,1638084.1400000022,168,1280351.5799999998
ADMINISTRACAO GERAL DO ESTADO,COMPL.APOSENTADORIA - FERROBAN (FEPASA),2020,Agosto,120814.45,12,60703.54999999999
ADMINISTRACAO GERAL DO ESTADO,COMPL.PENSAO - FERROBAN (FEPASA),2020,Agosto,13363.369999999999,2,4545.48
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT - BANCO NOSSA CAIXA,2020,Agosto,200286.18000000005,30,149299.73
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO - BANCO NOSSA CAIXA,2020,Agosto,3753131.2799999965,427,2830558.0199999996
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO-BANCO NOSSA CAIXA,2020,Agosto,850831.1799999998,59,442718.0599999998
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- SEADE,2020,Agosto,10737.4,2,1610.1399999999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CDHU,2020,Agosto,149461.41999999998,16,73596.3
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CEAGESP,2020,Agosto,2266120.2599999974,251,2234058.669999998
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CETESB,2020,Agosto,2614333.339999999,215,1490409.0199999989
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CODASP,2020,Agosto,118971.69000000002,19,49032.340000000004
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - COSESP,2020,Agosto,169983.14,20,92796.4
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - DERSA,2020,Agosto,1732523.1600000004,151,919999.49
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - FEPASA,2020,Agosto,27313102.969999973,4503,14962053.449999966
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - IPEM-SP,2020,Agosto,1425.56,1,1425.56
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - METRO,2020,Agosto,460349.59000000014,29,271921.43
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - PRODESP,2020,Agosto,1208199.3499999996,104,659374.1299999998
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - SABESP,2020,Agosto,1965739.8300000003,196,931752.9899999998
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - TERRA FOTO,2020,Agosto,23155.04,4,8281.0
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. IPT - EMPRESA,2020,Agosto,218333.47,33,67859.18000000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. JUDICIAL,2020,Agosto,163487.48999999996,19,107638.89999999998
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT.-FERROVIA ZONA PAULISTA,2020,Agosto,47878.44,8,24562.43
