,,,,BRUTO,BRUTO,LIQUIDO
,,,,sum,count,sum
ORGAO,CARGO,ANO,MES,,,
ADMINISTRACAO GERAL DO ESTADO,BENEFICIARIOS-PENSAO PARLAMENTAR,2015,Julho,1919482.9200000032,192,1497944.17
ADMINISTRACAO GERAL DO ESTADO,COMPL.APOSENTADORIA - FERROBAN (FEPASA),2015,Julho,103186.20000000001,13,55645.700000000004
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT - BANCO NOSSA CAIXA,2015,Julho,855840.6000000003,86,473332.9000000003
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT-BANCO NOSSA CAIXA,2015,Julho,303802.28,49,230992.91000000003
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO - BANCO NOSSA CAIXA,2015,Julho,547300.98,79,287322.16000000003
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO-BANCO NOSSA CAIXA,2015,Julho,2639318.350000001,393,2064822.1400000008
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- FUNDACAO ZOOLOGICO SAO,2015,Julho,12189.92,2,3760.38
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- SEADE,2015,Julho,8400.8,1,4552.16
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CDHU,2015,Julho,138165.40000000002,18,61397.06
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CEAGESP,2015,Julho,2354606.77,334,1339529.7200000004
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CETESB,2015,Julho,2731899.3299999996,240,1551095.579999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CODASP,2015,Julho,119767.06,22,52748.14000000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CONESP,2015,Julho,13084.97,1,8244.73
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - COSESP,2015,Julho,160821.65000000002,22,87439.94999999998
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - DERSA,2015,Julho,1815183.5600000008,177,978401.5500000005
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - FEPASA,2015,Julho,21795267.559999987,6667,10212768.250000022
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - IPEM-SP,2015,Julho,242407.54999999993,39,105522.78
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - METRO,2015,Julho,491546.67999999993,34,300834.13
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - PRODESP,2015,Julho,1103731.31,112,595660.01
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - SABESP,2015,Julho,1986855.4100000004,229,993128.4600000002
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - TERRA FOTO,2015,Julho,25579.5,6,8203.869999999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. IPT - EMPRESA,2015,Julho,1650664.0100000007,233,880337.8700000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. JUDICIAL,2015,Julho,56729.479999999996,12,39662.91999999999
