,,,,BRUTO,BRUTO,LIQUIDO
,,,,sum,count,sum
ORGAO,CARGO,ANO,MES,,,
ADMINISTRACAO GERAL DO ESTADO,BENEFICIARIOS-PENSAO PARLAMENTAR,2013,Fevereiro,1607031.4100000027,195,1273183.3900000004
ADMINISTRACAO GERAL DO ESTADO,COMPL. APOSENT - FEPASA,2013,Fevereiro,2098.51,1,2020.01
ADMINISTRACAO GERAL DO ESTADO,COMPL.APOSENTADORIA - FERROBAN (FEPASA),2013,Fevereiro,79040.08,9,50965.84999999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT - BANCO NOSSA CAIXA,2013,Fevereiro,815867.4200000002,96,436660.72
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT-BANCO NOSSA CAIXA,2013,Fevereiro,307458.16000000003,58,245417.2399999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO - BANCO NOSSA CAIXA,2013,Fevereiro,319842.97000000015,64,151818.92
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO-BANCO NOSSA CAIXA,2013,Fevereiro,1887495.7400000005,363,1518064.960000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- FUNDACAO ZOOLOGICO SAO,2013,Fevereiro,5529.58,1,949.48
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- SEADE,2013,Fevereiro,7694.61,1,4231.36
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CDHU,2013,Fevereiro,111980.52,17,56629.859999999986
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CEAGESP,2013,Fevereiro,1849662.8,318,1079992.8200000003
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CETESB,2013,Fevereiro,2178796.64,243,1248055.55
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CODASP,2013,Fevereiro,106392.95,22,47828.090000000004
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CONESP,2013,Fevereiro,10731.66,1,6766.46
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - COSESP,2013,Fevereiro,161734.90999999995,24,92389.04
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - DERSA,2013,Fevereiro,1853820.4700000002,191,1078316.1100000003
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - FEPASA,2013,Fevereiro,23638327.030000184,7855,11600969.690000005
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - IPEM-SP,2013,Fevereiro,229717.37000000002,39,110987.95999999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - IPEN,2013,Fevereiro,2059.29,1,665.96
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - METRO,2013,Fevereiro,410858.36000000004,36,249681.86000000002
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - PRODESP,2013,Fevereiro,886170.3399999996,107,497919.10000000027
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - SABESP,2013,Fevereiro,1716705.8800000013,234,807818.3800000004
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - TERRA FOTO,2013,Fevereiro,27928.21,7,10183.11
