,,,,BRUTO,BRUTO,LIQUIDO
,,,,sum,count,sum
ORGAO,CARGO,ANO,MES,,,
ADMINISTRACAO GERAL DO ESTADO,BENEFICIARIOS-PENSAO PARLAMENTAR,2018,Setembro,1533785.6100000017,157,1187121.6699999995
ADMINISTRACAO GERAL DO ESTADO,COMPL.APOSENTADORIA - FERROBAN (FEPASA),2018,Setembro,81623.15,10,64235.920000000006
ADMINISTRACAO GERAL DO ESTADO,COMPL.PENSAO - FERROBAN (FEPASA),2018,Setembro,13078.239999999998,2,6344.5599999999995
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT - BANCO NOSSA CAIXA,2018,Setembro,936105.7999999999,75,520631.45
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT-BANCO NOSSA CAIXA,2018,Setembro,230918.29,35,178155.21
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO - BANCO NOSSA CAIXA,2018,Setembro,779272.1300000001,91,439339.7799999998
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO-BANCO NOSSA CAIXA,2018,Setembro,3081280.53,384,2430266.2000000007
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- FUNDACAO ZOOLOGICO SAO,2018,Setembro,10737.4,2,2291.2
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CDHU,2018,Setembro,147161.26000000004,16,67771.32
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CEAGESP,2018,Setembro,2107196.110000001,255,1177344.1400000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CETESB,2018,Setembro,2498646.0999999996,208,1529252.8299999994
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CODASP,2018,Setembro,121042.91000000003,20,56171.10999999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CONESP,2018,Setembro,15963.88,1,9767.45
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - COSESP,2018,Setembro,148818.14000000004,17,95292.98999999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - DERSA,2018,Setembro,1602335.0899999994,147,888534.3300000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - FEPASA,2018,Setembro,23862427.420000028,4883,12996275.49000003
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - IPEM-SP,2018,Setembro,200295.21,32,74190.74000000002
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - METRO,2018,Setembro,453988.95999999996,29,293540.83
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - PRODESP,2018,Setembro,1055651.31,97,631991.2799999998
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - SABESP,2018,Setembro,1741977.7799999998,189,878003.61
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - TERRA FOTO,2018,Setembro,21663.69,4,7829.4800000000005
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. IPT - EMPRESA,2018,Setembro,1771549.9500000004,203,978835.6899999998
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. JUDICIAL,2018,Setembro,98009.89,13,64811.15
