,,,,BRUTO,BRUTO,LIQUIDO
,,,,sum,count,sum
ORGAO,CARGO,ANO,MES,,,
ADMINISTRACAO GERAL DO ESTADO,BENEFICIARIOS-PENSAO PARLAMENTAR,2018,Novembro,1725198.3200000022,173,1444325.039999999
ADMINISTRACAO GERAL DO ESTADO,COMPL.APOSENTADORIA - FERROBAN (FEPASA),2018,Novembro,97418.12999999998,11,52317.61
ADMINISTRACAO GERAL DO ESTADO,COMPL.PENSAO - FERROBAN (FEPASA),2018,Novembro,13078.239999999998,2,9514.16
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT - BANCO NOSSA CAIXA,2018,Novembro,1031397.1799999999,81,535261.8700000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT-BANCO NOSSA CAIXA,2018,Novembro,247306.50000000003,35,193454.33
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO - BANCO NOSSA CAIXA,2018,Novembro,838310.0200000001,101,481748.5299999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO-BANCO NOSSA CAIXA,2018,Novembro,3374188.4499999997,420,2663527.220000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- FUNDACAO ZOOLOGICO SAO,2018,Novembro,10737.4,2,2291.2
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- SEADE,2018,Novembro,8400.8,1,3814.27
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CDHU,2018,Novembro,149461.41999999998,16,100036.71999999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CEAGESP,2018,Novembro,2248561.7200000016,272,1289826.9499999997
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CETESB,2018,Novembro,2683089.999999999,222,1643535.479999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CODASP,2018,Novembro,125690.49000000002,21,53016.23999999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CONESP,2018,Novembro,15963.88,1,9767.45
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - COSESP,2018,Novembro,169342.40000000005,21,94988.46
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - DERSA,2018,Novembro,1747808.4400000004,157,1051072.62
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - FEPASA,2018,Novembro,26197621.59000004,5200,14461365.390000017
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - IPEM-SP,2018,Novembro,233250.32999999996,36,86302.93000000002
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - METRO,2018,Novembro,475025.12999999995,31,287478.06000000006
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - PRODESP,2018,Novembro,1168735.68,107,699515.1999999997
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - SABESP,2018,Novembro,1927014.2599999986,204,1066415.5099999998
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - TERRA FOTO,2018,Novembro,21663.69,4,7829.4800000000005
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. IPT - EMPRESA,2018,Novembro,1945554.9300000002,223,1083587.79
