,,,,BRUTO,BRUTO,LIQUIDO
,,,,sum,count,sum
ORGAO,CARGO,ANO,MES,,,
ADMINISTRACAO GERAL DO ESTADO,BENEFICIARIOS-PENSAO PARLAMENTAR,2013,Janeiro,1591724.5600000026,199,1265726.68
ADMINISTRACAO GERAL DO ESTADO,COMPL. APOSENT - FEPASA,2013,Janeiro,2098.51,1,2020.01
ADMINISTRACAO GERAL DO ESTADO,COMPL.APOSENTADORIA - FERROBAN (FEPASA),2013,Janeiro,57022.439999999995,9,31501.92
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT - BANCO NOSSA CAIXA,2013,Janeiro,856024.5999999999,99,473440.47
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT-BANCO NOSSA CAIXA,2013,Janeiro,321183.24999999994,58,261338.60999999984
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO - BANCO NOSSA CAIXA,2013,Janeiro,302294.7000000001,63,142718.65000000002
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO-BANCO NOSSA CAIXA,2013,Janeiro,2045100.1300000013,373,1667999.5100000002
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- SEADE,2013,Janeiro,7694.61,1,4231.36
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CDHU,2013,Janeiro,144279.43,18,73993.31000000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CEAGESP,2013,Janeiro,1979118.6900000004,321,1143286.5599999998
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CETESB,2013,Janeiro,2327467.210000001,244,1365668.12
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CODASP,2013,Janeiro,105072.82,22,46507.96
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CONESP,2013,Janeiro,10731.66,1,6766.46
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - COSESP,2013,Janeiro,157243.5,24,89638.81
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - DERSA,2013,Janeiro,1653139.71,192,931206.4700000006
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - FEPASA,2013,Janeiro,20975044.730000075,7907,9392819.929999992
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - IPEM-SP,2013,Janeiro,240282.90999999997,40,118210.23999999996
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - IPEN,2013,Janeiro,2059.29,1,665.96
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - METRO,2013,Janeiro,423959.58999999997,36,269801.92
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - PRODESP,2013,Janeiro,954074.9599999995,107,551929.7499999998
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - SABESP,2013,Janeiro,1755641.4700000014,234,842782.4700000007
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - TERRA FOTO,2013,Janeiro,29281.09,8,9537.779999999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. IPT - EMPRESA,2013,Janeiro,1811940.660000001,244,919180.1199999999
