,,,,BRUTO,BRUTO,LIQUIDO
,,,,sum,count,sum
ORGAO,CARGO,ANO,MES,,,
ADMINISTRACAO GERAL DO ESTADO,BENEFICIARIOS-PENSAO PARLAMENTAR,2018,Junho,1760741.3200000026,176,1343656.2499999998
ADMINISTRACAO GERAL DO ESTADO,COMPL.APOSENTADORIA - FERROBAN (FEPASA),2018,Junho,91848.04999999999,10,49391.63999999999
ADMINISTRACAO GERAL DO ESTADO,COMPL.PENSAO - FERROBAN (FEPASA),2018,Junho,13078.239999999998,2,6344.5599999999995
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT - BANCO NOSSA CAIXA,2018,Junho,1055653.4400000002,86,602081.35
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT-BANCO NOSSA CAIXA,2018,Junho,262184.19999999995,37,197875.23999999993
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO - BANCO NOSSA CAIXA,2018,Junho,785098.98,93,468674.01999999984
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO-BANCO NOSSA CAIXA,2018,Junho,3340087.6999999997,426,2704007.76
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- FUNDACAO ZOOLOGICO SAO,2018,Junho,4786.61,1,1085.12
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- SEADE,2018,Junho,8400.8,1,7628.54
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CDHU,2018,Junho,151761.13000000003,17,72354.01
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CEAGESP,2018,Junho,2256168.290000002,277,1272855.1600000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CETESB,2018,Junho,2629806.200000001,223,1620398.0199999996
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CODASP,2018,Junho,129577.66000000003,22,55777.219999999994
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CONESP,2018,Junho,15963.88,1,9767.45
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - COSESP,2018,Junho,165051.03999999995,21,89900.89000000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - DERSA,2018,Junho,1770252.3999999994,158,976946.7799999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - FEPASA,2018,Junho,25244256.20000004,5339,13628189.980000032
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - IPEM-SP,2018,Junho,230986.27999999997,35,84129.10000000002
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - METRO,2018,Junho,496034.51999999996,32,308331.9200000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - PRODESP,2018,Junho,1165710.25,107,717807.5099999998
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - SABESP,2018,Junho,1868308.6399999997,199,937999.3699999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - TERRA FOTO,2018,Junho,21663.69,4,7829.4800000000005
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. IPT - EMPRESA,2018,Junho,1927508.97,225,1041026.2599999997
