,,,,BRUTO,BRUTO,LIQUIDO
,,,,sum,count,sum
ORGAO,CARGO,ANO,MES,,,
ADMINISTRACAO GERAL DO ESTADO,BENEFICIARIOS-PENSAO PARLAMENTAR,2016,Maio,1911280.0000000023,192,1483686.8900000006
ADMINISTRACAO GERAL DO ESTADO,COMPL.APOSENTADORIA - FERROBAN (FEPASA),2016,Maio,163261.58000000002,12,104299.92
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT - BANCO NOSSA CAIXA,2016,Maio,882454.2600000001,85,483314.22000000003
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT-BANCO NOSSA CAIXA,2016,Maio,275725.06,43,207066.07000000004
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO - BANCO NOSSA CAIXA,2016,Maio,669381.02,85,352359.56999999995
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO-BANCO NOSSA CAIXA,2016,Maio,3092897.6500000004,406,2385767.42
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- FUNDACAO ZOOLOGICO SAO,2016,Maio,12189.92,2,2973.37
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- SEADE,2016,Maio,8400.8,1,4156.89
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - BANESPREV,2016,Maio,5231.42,1,207.79
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CDHU,2016,Maio,159649.32,18,72116.07
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CEAGESP,2016,Maio,2280489.72,316,1237427.449999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CETESB,2016,Maio,2691230.63,236,1499867.730000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CODASP,2016,Maio,134446.06,22,59932.03999999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CONESP,2016,Maio,14265.75,1,8827.23
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - COSESP,2016,Maio,245833.36000000004,22,140706.24999999997
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - DERSA,2016,Maio,1767224.8500000003,164,928024.2199999997
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - FEPASA,2016,Maio,23127252.59000001,6089,11245092.239999982
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - IPEM-SP,2016,Maio,234008.70999999993,38,85289.81000000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - METRO,2016,Maio,456615.9399999999,32,269602.57
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - PRODESP,2016,Maio,1093692.0100000005,110,572334.75
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - SABESP,2016,Maio,1926264.5600000008,214,915020.6899999997
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - TERRA FOTO,2016,Maio,28088.829999999998,6,8778.01
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. IPT - EMPRESA,2016,Maio,1758089.159999999,225,929379.2299999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. JUDICIAL,2016,Maio,66589.28,12,48420.549999999996
