,,,,BRUTO,BRUTO,LIQUIDO
,,,,sum,count,sum
ORGAO,CARGO,ANO,MES,,,
ADMINISTRACAO GERAL DO ESTADO,BENEFICIARIOS-PENSAO PARLAMENTAR,2016,Fevereiro,1947939.2400000026,191,1518873.0700000003
ADMINISTRACAO GERAL DO ESTADO,COMPL.APOSENTADORIA - FERROBAN (FEPASA),2016,Fevereiro,124899.59999999999,12,73645.77
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT - BANCO NOSSA CAIXA,2016,Fevereiro,1029974.6899999996,86,625970.8300000004
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT-BANCO NOSSA CAIXA,2016,Fevereiro,355644.6,46,280645.60000000003
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO - BANCO NOSSA CAIXA,2016,Fevereiro,717246.4199999998,83,412346.03000000014
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO-BANCO NOSSA CAIXA,2016,Fevereiro,3606413.5099999984,408,2875032.8099999987
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- FUNDACAO ZOOLOGICO SAO,2016,Fevereiro,12189.92,2,2973.37
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- SEADE,2016,Fevereiro,8400.8,1,4156.89
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - BANESPREV,2016,Fevereiro,10462.84,1,415.58
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CDHU,2016,Fevereiro,148314.71,18,60894.969999999994
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CEAGESP,2016,Fevereiro,2371642.059999999,315,1289594.6599999992
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CETESB,2016,Fevereiro,2658967.6100000003,236,1457987.6800000013
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CODASP,2016,Fevereiro,128663.88,22,55020.13999999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CONESP,2016,Fevereiro,14265.75,1,8827.23
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - COSESP,2016,Fevereiro,165397.35000000003,22,84830.29999999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - DERSA,2016,Fevereiro,1774709.01,167,926208.6599999996
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - FEPASA,2016,Fevereiro,25426938.939999986,6332,12551212.920000007
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - IPEM-SP,2016,Fevereiro,241481.3699999999,39,89604.76000000004
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - METRO,2016,Fevereiro,488655.16999999987,34,294332.23000000004
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - PRODESP,2016,Fevereiro,1107165.7500000002,110,581208.2200000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - SABESP,2016,Fevereiro,1967767.72,221,946746.5399999998
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - TERRA FOTO,2016,Fevereiro,29196.37,6,9885.55
