,,,,BRUTO,BRUTO,LIQUIDO
,,,,sum,count,sum
ORGAO,CARGO,ANO,MES,,,
ADMINISTRACAO GERAL DO ESTADO,BENEFICIARIOS-PENSAO PARLAMENTAR,2015,Fevereiro,1669531.020000002,191,1339840.9299999997
ADMINISTRACAO GERAL DO ESTADO,COMPL.APOSENTADORIA - FERROBAN (FEPASA),2015,Fevereiro,98998.49,13,51174.72
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT - BANCO NOSSA CAIXA,2015,Fevereiro,822302.8300000003,87,459383.65
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT-BANCO NOSSA CAIXA,2015,Fevereiro,434195.28,48,241207.06000000003
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO - BANCO NOSSA CAIXA,2015,Fevereiro,522031.3599999998,78,271821.8400000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO-BANCO NOSSA CAIXA,2015,Fevereiro,2528855.3100000005,395,2023995.82
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- FUNDACAO ZOOLOGICO SAO,2015,Fevereiro,11555.52,2,3201.5699999999997
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- SEADE,2015,Fevereiro,8400.8,1,4523.82
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CDHU,2015,Fevereiro,142499.71000000002,19,62327.15
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CEAGESP,2015,Fevereiro,2151409.9699999997,331,1174815.0699999996
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CETESB,2015,Fevereiro,2479439.5800000015,237,1371615.839999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CODASP,2015,Fevereiro,120690.23999999999,23,52858.32
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CONESP,2015,Fevereiro,12334.0,1,7684.99
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - COSESP,2015,Fevereiro,165761.95000000004,22,91471.27999999998
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - DERSA,2015,Fevereiro,1709890.9200000009,176,903702.8399999993
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - FEPASA,2015,Fevereiro,21623131.27000004,6863,9886466.340000022
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - IPEM-SP,2015,Fevereiro,228069.77,38,97883.98000000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - METRO,2015,Fevereiro,464860.56,35,282943.22000000003
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - PRODESP,2015,Fevereiro,1088381.1800000002,109,591916.95
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - SABESP,2015,Fevereiro,1839455.829999999,226,900354.6000000004
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - TERRA FOTO,2015,Fevereiro,29385.5,7,10537.11
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. IPT - EMPRESA,2015,Fevereiro,1666715.960000001,234,883574.2800000003
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. JUDICIAL,2015,Fevereiro,56377.66999999999,12,39135.689999999995
