,,,,BRUTO,BRUTO,LIQUIDO
,,,,sum,count,sum
ORGAO,CARGO,ANO,MES,,,
ADMINISTRACAO GERAL DO ESTADO,BENEFICIARIO DA POLICIA MILITAR - CBPM,2020,Setembro,345784.44000000006,48,166668.69
ADMINISTRACAO GERAL DO ESTADO,BENEFICIARIOS-PENSAO PARLAMENTAR,2020,Setembro,1630487.470000002,168,1274753.6599999997
ADMINISTRACAO GERAL DO ESTADO,COMPL.APOSENTADORIA - FERROBAN (FEPASA),2020,Setembro,120814.45,12,60703.54999999999
ADMINISTRACAO GERAL DO ESTADO,COMPL.PENSAO - FERROBAN (FEPASA),2020,Setembro,13363.369999999999,2,4545.48
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT - BANCO NOSSA CAIXA,2020,Setembro,203311.45000000004,30,151590.10000000003
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO - BANCO NOSSA CAIXA,2020,Setembro,3789681.7000000007,425,2790364.2600000016
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO-BANCO NOSSA CAIXA,2020,Setembro,850831.1799999998,59,443412.9299999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- FUNDACAO ZOOLOGICO SAO,2020,Setembro,32329.670000000002,2,46747.63
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- SEADE,2020,Setembro,10737.4,2,1610.1399999999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CDHU,2020,Setembro,149461.41999999998,16,70213.23
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CEAGESP,2020,Setembro,2256091.3199999975,250,1249217.3100000003
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CETESB,2020,Setembro,2614333.339999999,215,1482904.0399999989
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CODASP,2020,Setembro,118971.69000000002,19,49032.35
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - COSESP,2020,Setembro,169983.14,20,92577.87999999998
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - DERSA,2020,Setembro,1709762.6100000003,150,903343.7099999998
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - FEPASA,2020,Setembro,27146952.989999972,4474,14439387.489999952
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - IPEM-SP,2020,Setembro,1425.56,1,1425.56
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - METRO,2020,Setembro,460349.59000000014,29,269341.53
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - PRODESP,2020,Setembro,1208199.3499999996,104,661825.2999999997
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - SABESP,2020,Setembro,1939484.8900000004,195,908851.6399999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - TERRA FOTO,2020,Setembro,23155.04,4,8281.0
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. IPT - EMPRESA,2020,Setembro,218333.47,33,67870.16
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. JUDICIAL,2020,Setembro,163487.48999999996,19,98101.85999999997
