,,,,BRUTO,BRUTO,LIQUIDO
,,,,sum,count,sum
ORGAO,CARGO,ANO,MES,,,
ADMINISTRACAO GERAL DO ESTADO,BENEFICIARIO DA POLICIA MILITAR - CBPM,2021,Janeiro,346457.26000000007,47,164373.89
ADMINISTRACAO GERAL DO ESTADO,BENEFICIARIOS-PENSAO PARLAMENTAR,2021,Janeiro,1562117.4200000018,162,1209565.0399999996
ADMINISTRACAO GERAL DO ESTADO,COMPL.APOSENTADORIA - FERROBAN (FEPASA),2021,Janeiro,120814.45,12,67456.83000000002
ADMINISTRACAO GERAL DO ESTADO,COMPL.PENSAO - FERROBAN (FEPASA),2021,Janeiro,13363.369999999999,2,4270.45
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT - BANCO NOSSA CAIXA,2021,Janeiro,199762.68000000002,29,154633.98
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO - BANCO NOSSA CAIXA,2021,Janeiro,3720140.730000001,418,2975738.8000000017
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO-BANCO NOSSA CAIXA,2021,Janeiro,877980.2700000001,58,514078.9499999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- FUNDACAO ZOOLOGICO SAO,2021,Janeiro,32329.670000000002,2,16400.9
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- SEADE,2021,Janeiro,10737.4,2,1112.6999999999998
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CDHU,2021,Janeiro,149461.41999999998,16,91702.49999999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CEAGESP,2021,Janeiro,2223032.8699999973,240,1337886.4099999995
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CETESB,2021,Janeiro,2564331.8799999994,206,1590336.9000000004
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CODASP,2021,Janeiro,104163.78000000003,16,46767.670000000006
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - COSESP,2021,Janeiro,177067.52,20,116154.68
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - DERSA,2021,Janeiro,1600893.4900000005,143,903906.2900000002
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - FEPASA,2021,Janeiro,26864440.229999956,4286,15427820.48999996
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - METRO,2021,Janeiro,444391.6300000001,28,321898.9200000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - PRODESP,2021,Janeiro,1208292.1999999995,104,705354.6599999997
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - SABESP,2021,Janeiro,1915774.9900000002,189,957060.0500000002
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - TERRA FOTO,2021,Janeiro,23777.91,4,11858.05
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. IPT - EMPRESA,2021,Janeiro,212465.02,32,66066.79
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. JUDICIAL,2021,Janeiro,163487.48999999996,19,114863.62999999999
