,,,,BRUTO,BRUTO,LIQUIDO
,,,,sum,count,sum
ORGAO,CARGO,ANO,MES,,,
ADMINISTRACAO GERAL DO ESTADO,BENEFICIARIOS-PENSAO PARLAMENTAR,2016,Julho,1904935.0900000026,191,1486484.5800000003
ADMINISTRACAO GERAL DO ESTADO,COMPL.APOSENTADORIA - FERROBAN (FEPASA),2016,Julho,100156.8,12,68141.83
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT - BANCO NOSSA CAIXA,2016,Julho,911569.3799999999,84,482638.64000000025
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT-BANCO NOSSA CAIXA,2016,Julho,280946.03,43,219024.71999999997
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO - BANCO NOSSA CAIXA,2016,Julho,623836.7799999999,86,339000.9099999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO-BANCO NOSSA CAIXA,2016,Julho,2771008.28,405,2237793.009999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- FUNDACAO ZOOLOGICO SAO,2016,Julho,10737.4,2,2973.37
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- SEADE,2016,Julho,8400.8,1,4156.89
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - BANESPREV,2016,Julho,2743.07,1,311.68
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CDHU,2016,Julho,137118.45,18,61636.63
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CEAGESP,2016,Julho,2437360.429999999,322,1414426.2300000016
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CETESB,2016,Julho,2454545.2199999997,234,1463690.3200000015
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CODASP,2016,Julho,120633.93000000002,22,54602.79
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CONESP,2016,Julho,14265.75,1,8827.23
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - COSESP,2016,Julho,166649.40000000002,22,92896.98999999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - DERSA,2016,Julho,1621528.09,164,913723.8399999995
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - FEPASA,2016,Julho,22548206.30000008,6230,14678678.480000034
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - IPEM-SP,2016,Julho,232167.93999999994,38,89876.42
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - METRO,2016,Julho,438359.98,33,301079.48000000004
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - PRODESP,2016,Julho,1096971.77,110,643055.68
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - SABESP,2016,Julho,1808228.32,215,897107.4000000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - TERRA FOTO,2016,Julho,28088.829999999998,6,8778.01
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. IPT - EMPRESA,2016,Julho,1685971.8999999992,223,907140.6299999998
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. JUDICIAL,2016,Julho,58540.53999999999,12,40158.52999999999
