,,,,BRUTO,BRUTO,LIQUIDO
,,,,sum,count,sum
ORGAO,CARGO,ANO,MES,,,
ADMINISTRACAO GERAL DO ESTADO,BENEFICIARIOS-PENSAO PARLAMENTAR,2013,Novembro,1687655.1000000015,200,1343362.4199999997
ADMINISTRACAO GERAL DO ESTADO,COMPL.APOSENTADORIA - FERROBAN (FEPASA),2013,Novembro,81834.59999999999,11,46267.42
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT - BANCO NOSSA CAIXA,2013,Novembro,854033.7599999999,90,491163.99999999994
ADMINISTRACAO GERAL DO ESTADO,COMPLEM APOSENT-BANCO NOSSA CAIXA,2013,Novembro,368022.12,56,295667.14999999997
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO - BANCO NOSSA CAIXA,2013,Novembro,416460.4799999999,70,223687.65000000008
ADMINISTRACAO GERAL DO ESTADO,COMPLEM PENSAO-BANCO NOSSA CAIXA,2013,Novembro,2572860.1299999985,383,2005392.1499999987
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- FUNDACAO ZOOLOGICO SAO,2013,Novembro,6690.36,1,1882.52
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT- SEADE,2013,Novembro,8087.03,1,4528.24
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CDHU,2013,Novembro,197354.59000000003,19,116887.82999999997
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CEAGESP,2013,Novembro,2025050.4699999986,341,1195102.6800000018
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CETESB,2013,Novembro,2418941.0899999985,241,1433017.2500000007
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CODASP,2013,Novembro,104107.66,22,45927.49000000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - CONESP,2013,Novembro,11517.94,1,7273.81
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - COSESP,2013,Novembro,144286.88,23,79995.10000000002
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - DERSA,2013,Novembro,1688493.5099999988,190,934575.8300000002
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - FEPASA,2013,Novembro,22083040.819999926,7812,10133803.570000011
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - IPEM-SP,2013,Novembro,239763.82000000004,40,113804.90999999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - IPEN,2013,Novembro,2059.29,1,665.96
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - METRO,2013,Novembro,493318.49999999994,35,315624.72000000003
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - PRODESP,2013,Novembro,964614.3199999997,110,559109.9400000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - SABESP,2013,Novembro,1816129.5799999987,236,880585.5100000001
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. - TERRA FOTO,2013,Novembro,32930.479999999996,8,13072.609999999999
ADMINISTRACAO GERAL DO ESTADO,COMPLEM. APOSENT. IPT - EMPRESA,2013,Novembro,2176031.3300000005,247,1307551.6899999983
